log_id,user_id,product_id,session_id,action,timestamp,is_valid_action,user_name,email,signup_date,duplicate_email_flag,invalid_email_flag,product_name,category,price
733,622,1086,sess_3129,add_to_cart,2025-06-13 04:49:16.181409,True,UNKNOWN,qchase@example.com,2025-11-03,0,0,Certain,Electronics,464.39
5814,985,553,sess_3129,purchase,2025-08-13 11:35:01.212022,True,Jamie Peterson,xday@example.com,2021-12-16,0,0,Physical,Home,216.21
1707,935,503,sess_3129,view,2026-04-29 03:21:07.185418,True,Matthew Smith,rodriguezalyssa@example.net,2021-10-30,0,0,Avoid,Home,154.4
13956,407,587,sess_313,view,2025-10-14 03:32:11.247953,True,Donna Wells,xlyons@example.org,2024-08-25,0,0,Short,Clothing,307.58
2320,771,319,sess_3130,view,2025-10-14 17:06:52.186925,True,Paula Johnson,lisa40@example.com,2023-03-29,0,0,Whose,Sports,13.13
14920,321,941,sess_3131,purchase,2025-06-18 04:30:28.253968,True,Sharon Morris,invalid_email,invalid_date,1,1,Garden,Electronics,61.81
9680,324,869,sess_3131,view,2025-06-23 23:59:28.228610,True,Heather Hurley,lwilliams@example.com,2025-01-01,0,0,Point,Home,0.0
11593,928,1093,sess_3131,purchase,2026-01-04 08:09:09.237113,True,David Conrad,scott58@example.net,2025-06-11,0,0,Leg,Books,383.0
4118,373,281,sess_3132,purchase,2025-10-26 15:28:10.199974,True,Stephanie Moore,abanks@example.com,2024-01-11,0,0,Listen,Sports,253.47
6383,870,690,sess_3132,view,2025-10-30 10:18:45.214026,True,Charles Klein,rblack@example.org,2025-02-01,0,0,Question,Sports,359.79
8623,978,866,sess_3132,add_to_cart,2026-02-21 00:05:02.226324,True,Mark Allen,alyssa58@example.net,2023-11-10,0,0,Pressure,Clothing,188.65
1858,1018,4,sess_3133,view,2025-07-09 09:34:27.186925,True,Calvin Vang,gonzalezjoseph@example.net,2022-09-02,0,0,Allow,Sports,296.97
5042,762,289,sess_3133,add_to_cart,2026-01-05 10:30:17.209185,True,Matthew Garcia,lbradshaw@example.net,2022-07-26,0,0,Treat,Electronics,378.64
1934,15,656,sess_3133,view,2026-03-09 16:01:46.186925,True,Shawna Dickerson,jesuswilliams@example.com,2026-05-16,0,0,National,Sports,481.98
12809,747,367,sess_3134,add_to_cart,2025-12-16 16:23:25.242937,True,Crystal Kelly,invalid_email,2021-08-07,1,1,When,Sports,466.26
3261,535,552,sess_3134,view,2026-04-24 20:18:32.186925,True,Regina Williams,thomasmolina@example.com,2026-01-17,0,0,Make,Home,117.28
10365,556,127,sess_3135,view,2026-04-09 15:08:54.228610,True,Kimberly Schwartz,harrisdavid@example.org,2022-04-14,0,0,Describe,Sports,296.6
12326,1004,735,sess_3136,add_to_cart,2025-07-07 10:09:39.240934,True,Kerry Crane,michaelburns@example.org,2026-01-09,0,0,Than,Sports,419.85
2994,654,1093,sess_3136,purchase,2026-04-12 10:12:07.186925,True,Regina Vasquez,yvonnekim@example.com,2025-11-20,0,0,Leg,Books,383.0
14043,314,136,sess_3137,view,2025-06-18 02:53:41.247953,True,James Harris,ikennedy@example.org,2022-10-28,0,0,Large,Clothing,152.06
7554,1027,1054,sess_3137,add_to_cart,2025-10-30 06:24:57.219548,True,Mrs. Laura Johnson,steven36@example.org,2025-10-25,0,0,Person,Electronics,311.57
9945,323,267,sess_3138,view,2026-04-14 00:01:33.228610,True,UNKNOWN,robert86@example.net,2026-04-29,0,0,Man,Electronics,482.93
2307,439,440,sess_3139,add_to_cart,2025-06-20 12:30:53.186925,True,Katie Johnson,mgarcia@example.com,2023-02-01,0,0,Lead,Electronics,7.85
5370,289,539,sess_3139,view,2026-03-21 08:17:22.212022,True,Teresa Adams,lydiahunter@example.net,2021-12-07,0,0,Yet,Books,127.9
3552,46,527,sess_3139,add_to_cart,2026-05-10 14:37:53.186925,True,Charles Hanson,invalid_email,2025-12-06,1,1,Activity,Books,301.88
1406,52,337,sess_3140,purchase,2025-09-02 14:32:24.183414,True,Paul Delacruz,invalid_email,2022-11-13,1,1,Art,Books,0.0
3241,243,39,sess_3141,purchase,2025-06-20 20:47:04.186925,True,Lori Thomas,callen@example.com,2023-12-25,0,0,Somebody,Electronics,360.42
10620,562,1082,sess_3143,purchase,2025-07-27 04:34:39.228610,True,Trevor Mcconnell,invalid_email,2024-02-19,1,1,Show,Sports,38.7
8004,315,1026,sess_3143,view,2025-10-20 10:56:57.222317,True,Amanda Schmitt,clarkjeremy@example.com,2021-10-09,0,0,Even,Clothing,163.17
10558,980,86,sess_3143,add_to_cart,2026-01-13 22:44:56.228610,True,Karla Fowler,megansullivan@example.com,2021-11-13,0,0,Standard,Sports,166.68
11588,364,898,sess_3143,purchase,2026-01-28 15:08:18.237113,True,Melinda Cummings,hcameron@example.org,2025-03-10,0,0,National,Electronics,382.04
6939,434,688,sess_3144,add_to_cart,2025-06-19 17:23:14.216529,True,Gina Hull,michael68@example.com,2024-12-12,0,0,Community,Books,352.5
10868,80,529,sess_3144,view,2025-07-19 03:26:31.228610,True,Tina Henson,brandon76@example.com,2022-04-06,0,0,Maybe,Clothing,444.93
8808,547,953,sess_3144,view,2025-08-17 18:31:20.226324,True,Joshua Myers,rdavila@example.net,2024-01-16,0,0,Also,Books,283.29
14463,967,505,sess_3144,add_to_cart,2025-08-19 10:39:24.249957,True,Lance Garcia,vwalsh@example.com,2023-11-01,0,0,Door,Electronics,60.64
3495,1078,808,sess_3144,purchase,2025-10-28 17:50:52.186925,True,Stacy Johnson,samuel75@example.net,2025-07-25,0,0,Do,Home,5.69
8556,936,282,sess_3145,purchase,2026-01-09 12:27:36.224321,True,Sarah Johnson,michellecrawford@example.org,2022-03-06,0,0,Join,Clothing,423.44
14926,976,894,sess_3146,purchase,2026-02-05 19:24:59.253968,True,UNKNOWN,emily03@example.net,2023-11-07,0,0,Report,Clothing,192.25
11637,240,1059,sess_3146,view,2026-03-06 06:50:06.238931,True,Bailey Perez,invalid_email,2023-10-04,1,1,Film,Clothing,469.37
9217,581,724,sess_3147,add_to_cart,2025-11-30 15:46:47.228610,True,Monica Peterson,ashley80@example.net,2025-07-28,0,0,Also,Home,292.11
1612,997,619,sess_3147,view,2025-12-23 14:29:08.185418,True,Amanda Evans,jeffreynelson@example.org,2024-03-29,0,0,Beyond,Books,219.15
1313,924,435,sess_3148,purchase,2025-11-02 04:58:43.183414,True,Danielle Ramos,barneskenneth@example.org,2021-12-23,0,0,Hundred,Books,388.63
163,915,535,sess_3148,view,2025-12-08 10:17:52.178635,True,Steven Mcgee,shawaaron@example.net,2026-04-25,0,0,Across,Electronics,309.96
8758,400,15,sess_3148,add_to_cart,2026-04-07 01:42:41.226324,True,Brittany Mack,kyle12@example.com,2023-11-02,0,0,Dark,Home,173.21
4024,46,212,sess_3148,view,2026-04-16 03:40:03.197951,True,Charles Hanson,invalid_email,2025-12-06,1,1,And,Sports,0.0
9580,695,697,sess_3148,purchase,2026-06-09 11:24:37.228610,True,Michelle Holmes,imora@example.net,2022-09-20,0,0,Training,Home,31.16
2916,934,241,sess_3149,add_to_cart,2025-12-04 09:40:24.186925,True,Frederick Alvarado,ibriggs@example.net,2021-10-14,0,0,Television,Books,131.35
13694,324,375,sess_3149,purchase,2026-05-11 19:13:45.247953,True,Heather Hurley,lwilliams@example.com,2025-01-01,0,0,Experience,Clothing,387.48
8982,266,608,sess_315,view,2026-03-09 09:04:53.226324,True,Dennis Robinson DVM,markssamantha@example.com,2024-06-07,0,0,Moment,Electronics,184.7
8580,119,190,sess_3150,purchase,2025-11-06 23:39:44.224321,True,Marc Morgan,gmoore@example.com,2023-11-07,0,0,Than,Sports,365.0
9030,51,515,sess_3150,add_to_cart,2025-12-13 09:57:56.227826,True,Rodney Johnson,darren12@example.com,2023-08-09,0,0,Short,Books,179.06
47,843,53,sess_3150,add_to_cart,2026-01-22 18:45:05.178635,True,Michelle Maldonado,jacob22@example.com,2024-04-15,0,0,Toward,Clothing,355.84
13301,791,928,sess_3150,add_to_cart,2026-03-11 21:52:14.245946,True,Kenneth Montoya,graycrystal@example.net,2024-11-21,0,0,Join,Home,473.4
1706,145,659,sess_3151,purchase,2025-12-21 18:59:45.185418,True,Mark Conley,stevenhatfield@example.org,invalid_date,0,0,Art,Home,375.66
3665,208,683,sess_3151,add_to_cart,2026-01-27 01:29:01.186925,True,Brittany Taylor,travis92@example.com,2025-09-28,0,0,Them,Books,40.27
6028,361,29,sess_3151,purchase,2026-03-02 20:27:21.214026,True,Robert Hall,laurabrown@example.org,2026-05-10,0,0,Entire,Clothing,135.67
9882,246,685,sess_3152,view,2025-10-13 21:37:40.228610,True,Christopher Bell,jasonbarron@example.com,2022-04-19,0,0,Environment,Books,434.5
10334,508,608,sess_3152,view,2025-12-03 04:33:09.228610,True,Jenna Rivera,murrayjustin@example.org,2022-10-19,0,0,Moment,Electronics,184.7
8880,16,809,sess_3152,view,2026-03-29 06:28:06.226324,True,Kayla Thompson,mckayangela@example.com,2023-09-21,0,0,Ground,Books,164.72
6739,504,994,sess_3152,view,2026-04-18 00:06:37.216529,True,Scott Martinez,kendramartin@example.com,2024-09-22,0,0,Save,Electronics,188.82
9128,815,359,sess_3153,view,2025-08-12 04:36:56.228610,True,UNKNOWN,invalid_email,2026-02-23,1,1,Newspaper,Clothing,149.65
2130,953,663,sess_3153,view,2025-09-15 10:45:06.186925,True,Traci Wells,gvalentine@example.org,2025-06-04,0,0,New,Sports,195.89
13409,998,1059,sess_3153,add_to_cart,2026-04-26 16:30:13.245946,True,Vicki Marks,qmccarthy@example.com,2025-09-30,0,0,Film,Clothing,469.37
11032,270,149,sess_3154,purchase,2025-08-13 08:35:56.235934,True,Thomas Moss,taylorchristopher@example.com,2021-10-26,0,0,Popular,Clothing,353.95
3106,10,689,sess_3154,add_to_cart,2026-02-23 21:18:33.186925,True,Andrea Wells,martinsara@example.com,2025-01-14,0,0,Will,Books,0.0
2427,624,952,sess_3154,add_to_cart,2026-04-29 02:12:12.186925,True,Mrs. Heather Gray PhD,ethompson@example.net,2024-03-24,0,0,Mission,Books,0.0
12311,459,249,sess_3155,view,2025-11-06 11:50:05.240934,True,Robert Barton,theresakelly@example.com,2024-06-29,0,0,Those,Clothing,230.56
3188,228,358,sess_3155,purchase,2026-01-08 22:20:56.186925,True,Donna Brown,johnreed@example.org,2024-12-22,0,0,South,Home,389.36
3354,829,599,sess_3156,view,2025-10-11 04:07:18.186925,True,Shelby Holder,mrose@example.com,invalid_date,0,0,Necessary,Electronics,442.01
14134,954,638,sess_3156,view,2026-02-28 08:29:03.249957,True,Cynthia Mcpherson,dkemp@example.org,2023-09-19,0,0,Home,Sports,0.0
2563,634,166,sess_3157,purchase,2025-10-06 20:53:15.186925,True,Brandi Hernandez,tking@example.net,2023-02-01,0,0,Treat,Clothing,90.57
497,492,633,sess_3157,purchase,2026-04-22 05:42:58.181409,True,Jose Schneider,fernandomercado@example.com,2025-10-26,0,0,Game,Home,167.89
2212,726,700,sess_3158,view,2025-11-06 03:05:40.186925,True,Mike Phillips,robertriley@example.com,2023-08-22,0,0,Us,Sports,0.0
954,1044,836,sess_3159,view,2026-05-11 05:40:40.183414,True,Joshua Terry,hgraham@example.net,2021-07-27,0,0,Wonder,Electronics,242.07
5652,332,545,sess_316,add_to_cart,2025-10-12 18:23:48.212022,True,Erin Johnson,lcole@example.com,2022-02-24,0,0,Sort,Home,371.06
1179,32,81,sess_316,purchase,2025-12-30 14:50:42.183414,True,Courtney Gaines,christopher78@example.net,2023-10-29,0,0,Wait,Home,345.98
7275,471,232,sess_3160,add_to_cart,2025-11-27 00:48:09.219548,True,Suzanne Reyes,nguyenrebecca@example.net,2022-10-22,0,0,Ever,Books,152.48
10974,328,321,sess_3160,purchase,2026-03-10 17:49:20.235934,True,Melissa Bentley,beasleyjanet@example.com,2025-06-13,0,0,Hair,Home,122.25
8692,792,675,sess_3160,purchase,2026-03-18 21:16:13.226324,True,James Robinson,allenfrank@example.net,2025-01-31,0,0,Fact,Electronics,498.15
755,551,458,sess_3160,purchase,2026-03-25 16:17:30.181409,True,Matthew Taylor,paul30@example.net,2022-06-13,0,0,Line,Sports,155.69
12099,674,798,sess_3162,view,2026-02-09 11:44:04.238931,True,Jennifer Jones,invalid_email,2023-12-16,1,1,Opportunity,Electronics,338.47
2141,592,963,sess_3162,purchase,2026-02-28 18:10:49.186925,True,Andrew Kemp,mgarrison@example.com,2024-03-11,0,0,Us,Sports,428.97
11466,301,979,sess_3164,purchase,2025-11-26 13:10:02.237113,True,Shelly Perry,jesse12@example.com,2021-09-06,0,0,Page,Home,91.48
8807,64,323,sess_3164,add_to_cart,2026-01-04 10:58:19.226324,True,Sergio Wade,stevenbrown@example.org,2021-06-27,0,0,Run,Sports,433.1
11176,979,459,sess_3164,add_to_cart,2026-04-09 22:21:19.235934,True,Mathew Anderson,sweeneyderek@example.com,2024-11-25,0,0,Police,Sports,96.78
14504,701,210,sess_3165,add_to_cart,2025-12-19 04:49:27.249957,True,Molly Herrera,enichols@example.com,2024-05-01,0,0,Fine,Clothing,453.35
10163,394,889,sess_3165,purchase,2026-01-16 04:15:14.228610,True,Daniel Jefferson,invalid_email,2025-12-21,1,1,Movement,Home,457.72
1441,1066,515,sess_3165,add_to_cart,2026-01-17 20:34:03.183414,True,Mr. John Riggs,erictaylor@example.org,2021-07-27,0,0,Short,Books,179.06
14467,697,240,sess_3166,add_to_cart,2026-02-03 02:07:11.249957,True,Alexa Bright,jenniferhartman@example.com,2026-04-23,0,0,Word,Electronics,289.37
3239,364,484,sess_3167,purchase,2025-08-26 21:30:36.186925,True,Melinda Cummings,hcameron@example.org,2025-03-10,0,0,Shake,Sports,0.0
820,984,91,sess_3167,view,2025-09-19 03:15:55.181409,True,Mikayla Rogers,invalid_email,2026-05-09,1,1,They,Electronics,216.87
13826,1069,103,sess_3167,purchase,2025-09-26 08:34:38.247953,True,Timothy Sexton,wbrewer@example.com,2023-10-17,0,0,Follow,Books,474.85
7289,664,787,sess_3167,purchase,2026-04-14 19:31:04.219548,True,Kyle Smith,zwheeler@example.net,2025-02-07,0,0,Whose,Home,117.24
14114,311,607,sess_3168,purchase,2025-08-06 07:10:17.249957,True,Amanda Butler,dburns@example.org,2023-10-16,0,0,List,Home,263.49
2928,363,552,sess_3168,view,2025-11-09 09:45:47.186925,True,Amber Burton,cynthiaross@example.org,2026-03-22,0,0,Make,Home,117.28
9326,415,493,sess_3168,add_to_cart,2026-03-23 12:43:56.228610,True,Ashley Morales,joshua50@example.net,2021-10-03,0,0,Represent,Sports,303.64
6705,521,325,sess_3168,add_to_cart,2026-04-05 05:07:44.216529,True,Mrs. Tara Hoffman,kbell@example.org,2025-04-11,0,0,Himself,Books,0.0
5899,162,729,sess_3169,purchase,2025-12-22 00:51:23.214026,True,Jim Barker,kellyschroeder@example.net,2024-01-19,0,0,Kid,Home,365.4
12599,724,806,sess_3169,purchase,2026-01-05 13:35:13.240934,True,Jared Wilkins,invalid_email,2025-08-29,1,1,List,Books,443.71
13008,682,1056,sess_3169,view,2026-01-28 12:05:05.243940,True,Jason Contreras,jackpatton@example.com,2024-10-15,0,0,Practice,Electronics,0.0
11293,352,814,sess_3169,add_to_cart,2026-02-28 13:04:21.237113,True,Victoria Stone,mcintoshlisa@example.com,2025-05-27,0,0,Work,Clothing,275.89
14681,102,992,sess_317,purchase,2025-06-30 04:07:45.251960,True,Anthony Garcia,lori73@example.org,2021-10-28,0,0,Market,Electronics,150.35
3667,405,623,sess_317,purchase,2025-09-19 20:02:43.186925,True,Jennifer Patton,gonzalezjoshua@example.org,2023-10-13,0,0,Interview,Electronics,338.23
13863,695,652,sess_317,add_to_cart,2025-12-23 08:47:01.247953,True,Michelle Holmes,imora@example.net,2022-09-20,0,0,Guess,Clothing,47.01
5187,779,1057,sess_3170,view,2025-06-13 05:52:20.209185,True,Christina Howard,tgilbert@example.org,2024-04-23,0,0,Serve,Books,196.5
7490,205,694,sess_3170,add_to_cart,2025-07-17 01:02:55.219548,True,Danny Foster,lewissarah@example.org,2022-11-10,0,0,Remain,Clothing,0.0
5691,539,875,sess_3170,purchase,2025-08-09 20:49:00.212022,True,Eric Gonzalez,invalid_email,2024-04-27,1,1,Even,Sports,222.44
1585,812,574,sess_3171,add_to_cart,2025-07-12 21:43:23.185418,True,William Crawford MD,invalid_email,2023-09-08,1,1,Hair,Electronics,200.36
8706,622,596,sess_3172,add_to_cart,2026-03-02 18:08:24.226324,True,UNKNOWN,qchase@example.com,2025-11-03,0,0,Sound,Electronics,497.56
4817,467,57,sess_3174,view,2026-02-03 19:29:01.209185,True,Veronica Anderson,cannonjason@example.org,2023-07-13,0,0,Bar,Electronics,209.01
2247,64,384,sess_3174,add_to_cart,2026-05-05 11:34:51.186925,True,Sergio Wade,stevenbrown@example.org,2021-06-27,0,0,Specific,Electronics,441.71
11001,333,941,sess_3175,add_to_cart,2026-03-14 10:37:14.235934,True,Morgan Walker,yolandadawson@example.com,2022-06-15,0,0,Garden,Electronics,61.81
3294,63,97,sess_3175,add_to_cart,2026-04-12 14:05:41.186925,True,Eric Rivera,joseph76@example.org,2025-12-28,0,0,Turn,Home,419.34
11679,502,64,sess_3176,purchase,2025-07-25 07:40:53.238931,True,Sarah Gomez,invalid_email,2021-12-30,1,1,Wrong,Clothing,492.18
993,716,632,sess_3176,add_to_cart,2026-04-23 07:39:55.183414,True,James Cook,jillalvarado@example.org,2025-05-08,0,0,Relationship,Electronics,484.58
11768,343,93,sess_318,add_to_cart,2025-09-06 11:32:38.238931,True,Stephanie Lloyd,robert94@example.com,2022-02-14,0,0,Remember,Home,420.66
6697,425,467,sess_318,add_to_cart,2025-12-08 09:28:00.216529,True,Julie Lee,amberbenson@example.org,2025-05-04,0,0,Nation,Home,167.31
2015,180,740,sess_318,view,2026-05-09 06:37:00.186925,True,Anne Johnson,emilyware@example.net,2023-10-24,0,0,Ready,Books,21.87
10020,70,533,sess_3180,purchase,2025-08-25 11:57:08.228610,True,Stephanie Lee,patricktyler@example.com,2025-02-21,0,0,Usually,Home,20.85
2682,360,927,sess_3180,add_to_cart,2025-09-10 01:34:19.186925,True,Justin Walker,scott40@example.com,2024-11-03,0,0,City,Home,0.0
1145,1081,474,sess_3180,add_to_cart,2025-12-24 21:33:37.183414,True,Sonya Cabrera,michael78@example.net,2023-11-24,0,0,Them,Sports,315.84
8762,578,1008,sess_3181,purchase,2025-12-03 13:45:32.226324,True,Paul Welch,brendagardner@example.org,2025-02-15,0,0,Federal,Books,461.32
1050,356,177,sess_3182,purchase,2025-12-07 12:39:43.183414,True,Rebecca Hill,carolmooney@example.net,2023-03-28,0,0,Foot,Clothing,130.69
7272,446,952,sess_3183,purchase,2025-07-12 09:46:58.219548,True,Gloria Kim,brittany92@example.org,2023-08-18,0,0,Mission,Books,0.0
3200,800,202,sess_3185,add_to_cart,2025-07-28 19:04:34.186925,True,UNKNOWN,james03@example.net,2026-05-23,0,0,Young,Electronics,290.92
11898,182,445,sess_3185,purchase,2025-08-15 08:01:54.238931,True,Wanda Bowers,vhale@example.net,2021-08-22,0,0,Deal,Home,493.61
9673,166,101,sess_3185,purchase,2025-12-21 13:27:35.228610,True,Ashley Thomas,brittanysullivan@example.com,2024-10-29,0,0,Effect,Sports,461.37
8680,341,230,sess_3185,purchase,2026-01-02 09:38:38.226324,True,Tanya Mueller,kristisnow@example.com,2022-08-16,0,0,Property,Home,25.94
11182,367,663,sess_3186,view,2026-02-21 07:52:35.237113,True,Edward Peters,brian03@example.org,2022-04-29,0,0,New,Sports,195.89
8414,847,883,sess_3187,add_to_cart,2025-09-28 21:25:24.224321,True,Kristi Wiley,lisa86@example.com,2025-04-16,0,0,Light,Clothing,402.33
4256,1047,94,sess_3187,view,2025-10-02 08:11:50.199974,True,Ms. Sharon Ware DVM,hsmith@example.org,2023-11-03,0,0,Newspaper,Electronics,231.2
11662,572,278,sess_3187,view,2025-11-09 19:10:00.238931,True,Paul Castillo,bgomez@example.net,2023-06-29,0,0,Interest,Books,319.34
3296,687,196,sess_3187,view,2026-04-25 05:37:55.186925,True,UNKNOWN,robertsnathan@example.net,2023-01-15,0,0,Minute,Clothing,0.0
10595,549,1,sess_3187,add_to_cart,2026-05-21 12:24:29.228610,True,UNKNOWN,peterreed@example.net,2022-05-13,0,0,Clearly,Books,0.0
11783,952,309,sess_3188,purchase,2026-01-15 15:06:32.238931,True,Ashley Martin,bennettkenneth@example.net,2021-09-05,0,0,Tough,Home,486.6
270,337,506,sess_3188,view,2026-03-19 08:15:48.178635,True,Peter Baker,carllindsey@example.com,2026-05-26,0,0,Want,Sports,153.49
3880,371,455,sess_3189,purchase,2025-08-15 22:28:08.197951,True,Samuel Perry,ryan20@example.org,2023-03-02,0,0,Fish,Books,148.17
5649,754,702,sess_3189,purchase,2025-08-16 16:53:09.212022,True,Timothy Smith,lindahansen@example.org,2025-02-02,0,0,Everybody,Sports,212.34
4818,227,962,sess_3189,view,2025-12-02 20:25:17.209185,True,Charles Henry,gmills@example.com,2024-03-03,0,0,Parent,Clothing,336.38
6238,30,209,sess_3189,view,2026-03-03 11:49:40.214026,True,Joseph Espinoza,bobby39@example.org,invalid_date,0,0,Various,Home,282.94
4315,411,430,sess_3190,view,2025-06-24 00:57:43.202536,True,Madison Ramirez,invalid_email,2021-10-12,1,1,Director,Sports,267.27
3608,4,153,sess_3190,view,2025-09-09 18:37:13.186925,True,Brad Fields,joy22@example.com,2022-06-01,0,0,Second,Electronics,115.71
6658,436,665,sess_3190,view,2025-12-02 13:18:02.216529,True,Eric Hartman,taylorronald@example.com,2024-04-09,0,0,Central,Books,0.0
12348,633,35,sess_3191,add_to_cart,2025-12-05 16:38:58.240934,True,Joshua Lane,ryanduran@example.org,2023-05-16,0,0,Beautiful,Sports,271.31
8566,1087,827,sess_3192,purchase,2025-07-21 23:47:10.224321,True,Megan Holloway,bruce23@example.org,2025-08-09,0,0,Particular,Sports,131.48
12097,1091,134,sess_3192,purchase,2025-11-14 13:20:34.238931,True,Martha Hill,ofreeman@example.com,2023-05-11,0,0,Imagine,Sports,356.02
12476,447,55,sess_3192,add_to_cart,2025-12-08 17:18:48.240934,True,James White,andersonamanda@example.org,2026-03-12,0,0,Put,Home,105.23
14620,670,681,sess_3193,purchase,2025-09-16 12:05:30.251960,True,Christopher Lawrence,slester@example.com,2025-12-18,0,0,Back,Home,184.06
12763,798,104,sess_3193,view,2026-01-30 19:03:00.242937,True,Daniel Freeman,maria44@example.org,2022-06-25,0,0,Color,Clothing,175.05
14357,935,36,sess_3194,purchase,2025-10-13 01:24:31.249957,True,Matthew Smith,rodriguezalyssa@example.net,2021-10-30,0,0,From,Clothing,405.81
7128,339,88,sess_3194,add_to_cart,2025-10-24 07:30:10.218542,True,Kathleen Leon,invalid_email,2024-10-09,1,1,Name,Home,226.79
4831,640,228,sess_3194,purchase,2025-11-27 01:12:34.209185,True,Stephanie Franco,invalid_email,2021-06-23,1,1,So,Home,379.33
2775,795,908,sess_3196,add_to_cart,2025-08-14 12:32:56.186925,True,Jennifer Butler,regina03@example.net,2025-01-26,0,0,Fire,Clothing,92.84
966,464,394,sess_3196,view,2025-09-20 00:57:44.183414,True,Caleb Little,invalid_email,2021-11-17,1,1,Employee,Books,481.16
1475,1055,766,sess_3196,purchase,2026-03-12 20:28:38.185418,True,Amanda Jackson,joyelliott@example.org,2023-09-16,0,0,Apply,Electronics,467.94
7703,746,912,sess_3196,add_to_cart,2026-04-29 08:23:40.222317,True,Anna Barber,allisonmegan@example.org,2023-02-27,0,0,Western,Electronics,294.01
11878,59,1020,sess_3197,purchase,2025-07-24 04:31:28.238931,True,Mr. Robert Barber,invalid_email,2021-10-01,1,1,Interview,Clothing,377.61
4409,974,299,sess_3197,add_to_cart,2025-08-14 16:30:36.203543,True,Hunter Cantu,invalid_email,2026-05-23,1,1,Song,Sports,162.22
5669,152,534,sess_3197,purchase,2025-08-16 01:28:19.212022,True,Jacob Luna,invalid_email,2024-12-07,1,1,Guy,Home,354.9
3968,7,542,sess_3198,view,2025-07-14 17:30:35.197951,True,Renee Herrera,mbaker@example.org,2021-12-14,0,0,Special,Clothing,0.0
14449,735,943,sess_3198,add_to_cart,2025-09-20 20:29:23.249957,True,Timothy Johnson,tlopez@example.com,invalid_date,0,0,Although,Clothing,326.92
2603,138,599,sess_3198,add_to_cart,2026-01-18 15:11:57.186925,True,John Campbell,kowens@example.net,2022-10-29,0,0,Necessary,Electronics,442.01
5559,389,37,sess_3198,add_to_cart,2026-02-03 19:10:33.212022,True,James Franklin,invalid_email,2023-03-18,1,1,Country,Books,94.52
7417,755,207,sess_3198,purchase,2026-04-12 22:05:04.219548,True,Steven Yates,alyssa85@example.net,2026-03-22,0,0,Forward,Clothing,259.47
10793,481,592,sess_3199,view,2025-10-17 15:07:35.228610,True,UNKNOWN,susanowens@example.org,2026-04-25,0,0,Section,Sports,308.01
7799,518,595,sess_3199,purchase,2025-10-19 16:07:13.222317,True,Mark Frederick,daniel82@example.org,2023-04-27,0,0,Perform,Sports,203.51
13460,534,119,sess_3199,view,2025-12-03 07:36:53.245946,True,James Singleton,laragregory@example.net,2025-05-19,0,0,Responsibility,Books,288.07
1692,369,796,sess_320,add_to_cart,2026-02-22 07:47:38.185418,True,Julie Duke,welchdarren@example.com,2023-03-19,0,0,Special,Clothing,457.53
6826,165,686,sess_3200,add_to_cart,2025-06-16 18:17:55.216529,True,Sheena Goodman,vmora@example.com,2024-02-25,0,0,Middle,Home,378.26
14508,733,120,sess_3200,view,2025-12-03 10:00:59.249957,True,Gina Kim,zwall@example.net,2022-08-21,0,0,Name,Home,192.67
8871,246,27,sess_3200,purchase,2026-04-07 08:27:56.226324,True,Christopher Bell,jasonbarron@example.com,2022-04-19,0,0,Art,Home,152.28
11660,548,324,sess_3201,add_to_cart,2025-08-29 05:33:15.238931,True,Beverly Grimes,moorechristopher@example.com,2023-05-07,0,0,Language,Electronics,184.17
12639,288,997,sess_3201,view,2026-01-16 10:50:34.242937,True,Mackenzie Weber,obriencarla@example.org,2024-09-07,0,0,Role,Books,0.0
2881,195,750,sess_3202,add_to_cart,2025-07-11 20:23:51.186925,True,Jeffrey Young,aaron67@example.org,2022-05-12,0,0,Bed,Books,261.45
10197,965,412,sess_3202,add_to_cart,2025-10-12 06:12:24.228610,True,Alicia Silva,lorrainewheeler@example.org,2023-05-27,0,0,Play,Electronics,236.53
14509,782,660,sess_3203,view,2026-04-16 11:15:01.249957,True,Leonard Graham,sbaker@example.org,2023-05-08,0,0,Buy,Home,331.58
938,471,234,sess_3204,add_to_cart,2026-04-02 16:20:41.181409,True,Suzanne Reyes,nguyenrebecca@example.net,2022-10-22,0,0,Official,Home,381.83
11566,467,339,sess_3205,view,2025-07-15 19:47:15.237113,True,Veronica Anderson,cannonjason@example.org,2023-07-13,0,0,Standard,Sports,424.74
1515,584,855,sess_3205,view,2025-09-20 23:17:29.185418,True,Samuel Castro,qbenton@example.org,2024-05-07,0,0,Three,Sports,285.92
7800,822,285,sess_3205,add_to_cart,2025-11-06 08:09:51.222317,True,Michael Padilla,sbarnes@example.org,2026-04-10,0,0,Agency,Books,381.61
595,930,766,sess_3206,purchase,2025-07-04 10:13:21.181409,True,Leslie Williams,debra53@example.net,2022-07-23,0,0,Apply,Electronics,467.94
7052,459,691,sess_3206,view,2025-12-09 14:09:35.218542,True,Robert Barton,theresakelly@example.com,2024-06-29,0,0,Write,Books,102.61
7649,108,822,sess_3206,add_to_cart,2026-01-09 17:12:11.222317,True,Courtney Baker,coopernathan@example.org,2026-05-29,0,0,Group,Electronics,472.16
5707,306,349,sess_3206,view,2026-02-17 22:50:46.212022,True,Michelle Owens,theresa67@example.net,2024-07-21,0,0,Begin,Electronics,0.0
